league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,np_xg,xg,xa,np_goals,key_passes,xg_chain,xg_buildup
FRA-Ligue 1,2425,Nice,Mohamed Ali Cho,FRA,"FW,MF",20,2004,27,21,1621,18.0,3,4,7,3,0,0,2,0,0.17,0.22,0.39,0.17,0.39,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Nice,Morgan Sanson,FRA,MF,29,1994,6,3,235,2.6,3,0,3,3,0,0,0,0,1.15,0.0,1.15,1.15,1.15,1.5765414908528328,1.5765414908528328,0.03384215012192726,3,1,1.860817238688469,0.34747131913900375
FRA-Ligue 1,2425,Nice,Moïse Bombito,CAN,DF,24,2000,27,25,2192,24.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.667370643466711,0.667370643466711,0.09679630119353533,0,2,10.300597555935383,10.190820388495922
FRA-Ligue 1,2425,Nice,Pablo Rosario,DOM,"MF,DF",27,1997,29,21,1775,19.7,3,1,4,2,1,1,6,1,0.15,0.05,0.2,0.1,0.15,3.638298861682415,4.398393981158733,0.5776765737682581,2,15,7.9162760358303785,5.931460211053491
FRA-Ligue 1,2425,Nice,Rareş Ilie,ROU,MF,21,2003,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Nice,Sofiane Diop,MAR,"MF,FW",24,2000,28,8,1064,11.8,6,4,10,6,0,0,3,0,0.51,0.34,0.85,0.51,0.85,5.546077464707196,5.546077464707196,3.113060377538204,6,24,12.031490011140704,5.0469088442623615
FRA-Ligue 1,2425,Nice,Tanguy Ndombele,FRA,MF,27,1996,18,12,1131,12.6,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Nice,Terem Moffi,NGA,FW,25,1999,5,0,58,0.6,1,0,1,1,0,0,0,0,1.55,0.0,1.55,1.55,1.55,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Nice,Tom Louchet,FRA,"DF,MF",21,2003,22,7,775,8.6,1,0,1,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12,0.6091681867837906,0.6091681867837906,1.5478323921561241,1,15,5.570942502468824,4.350269891321659
FRA-Ligue 1,2425,Nice,Victor Orakpo,NGA,FW,18,2006,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.19532503560185432,0.19532503560185432,0.0,0,0,0.27074915543198586,0.07542411983013153
FRA-Ligue 1,2425,Nice,Yael Nandjou,FRA,DF,19,2005,3,2,154,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Nice,Youssouf Ndayishimiye,BDI,DF,25,1998,23,22,1932,21.5,3,0,3,3,0,0,5,0,0.14,0.0,0.14,0.14,0.14,1.6072323191910982,1.6072323191910982,0.16669385880231857,3,5,9.904364317655563,9.751041492447257
FRA-Ligue 1,2425,Nice,Youssoufa Moukoko,GER,FW,19,2004,11,2,204,2.3,2,1,3,2,0,0,0,0,0.88,0.44,1.32,0.88,1.32,1.954333445057273,1.954333445057273,0.5433806255459785,2,5,3.0557323321700096,0.6447144765406847
FRA-Ligue 1,2425,Paris Saint-Germain,Achraf Hakimi,MAR,DF,25,1998,25,24,2066,23.0,4,6,10,4,0,0,4,0,0.17,0.26,0.44,0.17,0.44,4.160572702996433,4.160572702996433,7.463568218052387,4,51,26.46471108496189,20.622446397319436
FRA-Ligue 1,2425,Paris Saint-Germain,Arnau Tenas,ESP,GK,23,2001,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.12975940108299255,0,2,0.5017589330673218,0.3719995319843292
FRA-Ligue 1,2425,Paris Saint-Germain,Axel Tapé,FRA,DF,16,2007,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Paris Saint-Germain,Bradley Barcola,FRA,FW,21,2002,34,27,2181,24.2,14,10,24,14,0,0,2,0,0.58,0.41,0.99,0.58,0.99,15.342696774750948,15.342696774750948,9.934232400730252,14,50,34.758061334490776,14.240355039946735
FRA-Ligue 1,2425,Paris Saint-Germain,Désiré Doué,FRA,"MF,FW",19,2005,31,18,1730,19.2,6,6,12,6,0,0,1,0,0.31,0.31,0.62,0.31,0.62,6.107718924060464,6.107718924060464,9.995779056102037,6,55,23.308736577630043,10.87196858227253
FRA-Ligue 1,2425,Paris Saint-Germain,Fabián Ruiz Peña,ESP,MF,28,1996,30,21,1923,21.4,4,5,9,4,0,0,1,0,0.19,0.23,0.42,0.19,0.42,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Paris Saint-Germain,Gianluigi Donnarumma,ITA,GK,25,1999,24,24,2091,23.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.808233046904206,9.808233046904206
FRA-Ligue 1,2425,Paris Saint-Germain,Gonçalo Ramos,POR,FW,23,2001,22,12,1066,11.8,10,3,13,8,2,3,1,0,0.84,0.25,1.1,0.68,0.93,13.985758140683174,16.26604363322258,3.341807436197996,8,15,18.393224000930786,3.9893672205507755
FRA-Ligue 1,2425,Paris Saint-Germain,Ibrahim Mbaye,SEN,FW,16,2008,9,4,340,3.8,1,1,2,1,0,0,0,0,0.26,0.26,0.53,0.26,0.53,2.5983832478523254,2.5983832478523254,0.8271698653697968,1,3,4.739302329719067,1.3536161556839943
FRA-Ligue 1,2425,Paris Saint-Germain,João Neves,POR,"MF,DF",19,2004,29,22,1844,20.5,3,8,11,3,0,0,1,0,0.15,0.39,0.54,0.15,0.54,3.8538658414036036,3.8538658414036036,5.1189155131578445,3,33,22.41386966779828,16.048299852758646
FRA-Ligue 1,2425,Paris Saint-Germain,Khvicha Kvaratskhelia,GEO,FW,23,2001,14,11,916,10.2,4,3,7,4,0,0,0,0,0.39,0.29,0.69,0.39,0.69,3.9686633944511414,3.9686633944511414,4.7618644423782825,4,25,13.687047217041254,7.0778207667171955
FRA-Ligue 1,2425,Paris Saint-Germain,Khvicha Kvaratskhelia,GEO,FW,23,2001,14,11,916,10.2,4,3,7,4,0,0,0,0,0.39,0.29,0.69,0.39,0.69,3.434714525938034,4.196013361215591,3.7051555328071117,4,27,8.84681673720479,3.6589537039399147
FRA-Ligue 1,2425,Paris Saint-Germain,Lee Kang-in,KOR,"FW,MF",23,2001,30,19,1663,18.5,6,6,12,6,0,0,1,0,0.32,0.32,0.65,0.32,0.65,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Paris Saint-Germain,Lucas Beraldo,BRA,DF,20,2003,25,22,2011,22.3,1,0,1,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Paris Saint-Germain,Lucas Hernández,FRA,DF,28,1996,16,10,877,9.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0856911912560463,0.0856911912560463,0.03986692056059837,0,1,7.75650717690587,7.74389760568738
FRA-Ligue 1,2425,Paris Saint-Germain,Marco Asensio,ESP,"FW,MF",28,1996,12,8,618,6.9,2,4,6,2,0,0,0,0,0.29,0.58,0.87,0.29,0.87,3.0339119844138622,4.556249689310789,1.2643892206251621,3,16,4.525235092267394,2.188563382253051
FRA-Ligue 1,2425,Paris Saint-Germain,Marco Asensio,ESP,"FW,MF",28,1996,12,8,618,6.9,2,4,6,2,0,0,0,0,0.29,0.58,0.87,0.29,0.87,6.554200384765863,6.554200384765863,3.00973679497838,2,17,13.550443682819605,4.816763836890459
FRA-Ligue 1,2425,Paris Saint-Germain,Marquinhos,BRA,DF,30,1994,22,19,1725,19.2,2,0,2,2,0,0,3,0,0.1,0.0,0.1,0.1,0.1,1.4838171489536762,1.4838171489536762,0.9586863908916712,2,9,14.349374160170555,13.869366928935051
FRA-Ligue 1,2425,Paris Saint-Germain,Matvei Safonov,RUS,GK,25,1999,10,9,879,9.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Paris Saint-Germain,Milan Škriniar,SVK,DF,29,1995,5,4,382,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Paris Saint-Germain,Noham Kamara,FRA,DF,17,2007,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6267772912979126,0.6267772912979126
FRA-Ligue 1,2425,Paris Saint-Germain,Nuno Mendes,POR,DF,22,2002,24,19,1676,18.6,1,3,4,1,0,0,3,0,0.05,0.16,0.21,0.05,0.21,1.7505824957042933,1.7505824957042933,6.532824855297804,2,30,21.817054469138384,17.035902190953493
FRA-Ligue 1,2425,Paris Saint-Germain,Ousmane Dembélé,FRA,FW,27,1997,29,20,1730,19.2,21,6,27,20,1,1,1,0,1.09,0.31,1.4,1.04,1.35,17.77522194944322,18.535317128524184,8.801493115723133,20,61,32.06679894030094,9.613210080191493
FRA-Ligue 1,2425,Paris Saint-Germain,Presnel Kimpembe,FRA,DF,28,1995,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Paris Saint-Germain,Randal Kolo Muani,FRA,FW,25,1998,10,2,358,4.0,2,1,3,1,1,1,0,0,0.5,0.25,0.75,0.25,0.5,3.6004199869930744,4.3605151660740376,1.03192538022995,1,5,5.772653795778751,1.4992613270878792
FRA-Ligue 1,2425,Paris Saint-Germain,Randal Kolo Muani,FRA,FW,25,1998,10,2,358,4.0,2,1,3,1,1,1,0,0,0.5,0.25,0.75,0.25,0.5,4.046060346066952,4.807359151542187,1.422960128635168,7,17,6.10349890217185,1.3632007539272308
FRA-Ligue 1,2425,Paris Saint-Germain,Senny Mayulu,FRA,MF,18,2006,20,8,808,9.0,2,2,4,2,0,0,1,0,0.22,0.22,0.45,0.22,0.45,3.166915876790881,3.166915876790881,2.5530254524201155,2,12,11.970732416957617,7.211665321141481
FRA-Ligue 1,2425,Paris Saint-Germain,Vitinha,POR,MF,24,2000,29,20,2042,22.7,5,1,6,3,2,2,1,0,0.22,0.04,0.26,0.13,0.18,2.190425810404122,3.7106160493567586,2.7980539528653026,3,27,28.018506303429604,26.460083283483982
FRA-Ligue 1,2425,Paris Saint-Germain,Vitinha,POR,MF,24,2000,29,20,2042,22.7,5,1,6,3,2,2,1,0,0.22,0.04,0.26,0.13,0.18,1.7762191742658615,1.7762191742658615,4.115728894248605,2,17,5.696292694658041,1.6133615635335445
FRA-Ligue 1,2425,Paris Saint-Germain,Warren Zaïre-Emery,FRA,"MF,DF",18,2006,29,23,2050,22.8,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,2.1581704784184694,2.1581704784184694,2.0573411509394646,1,18,21.90424995869398,18.82626821100712
FRA-Ligue 1,2425,Paris Saint-Germain,Willian Pacho,ECU,DF,22,2001,28,23,2132,23.7,0,1,1,0,0,0,2,0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Paris Saint-Germain,Yoram Zague,FRA,DF,18,2006,4,2,183,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.04930908977985382,0.04930908977985382,0.11405080556869507,0,2,1.2584923692047596,1.0951324738562107
FRA-Ligue 1,2425,Reims,Abdoul Koné,FRA,DF,19,2005,4,1,133,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.13262636959552765,0.13262636959552765
FRA-Ligue 1,2425,Reims,Amadou Koné,MLI,MF,19,2005,24,17,1293,14.4,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.6375932982191443,0.6375932982191443,0.4133790861815214,0,8,3.436397861689329,2.664161939173937
FRA-Ligue 1,2425,Reims,Amine Salama,FRA,FW,24,2000,17,2,373,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.040024921298027,1.040024921298027,0.41062628477811813,0,5,1.5647102408111095,0.24952934309840202
FRA-Ligue 1,2425,Reims,Ange Martial Tia,MLI,MF,17,2006,6,2,171,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Reims,Aurélio Buta,POR,DF,27,1997,27,24,1970,21.9,0,1,1,0,0,0,5,0,0.0,0.05,0.05,0.0,0.05,0.290973786264658,0.290973786264658,1.5548659227788448,0,10,6.656364345923066,5.113347943872213
FRA-Ligue 1,2425,Reims,Cédric Kipré,CIV,DF,27,1996,28,26,2190,24.3,0,1,1,0,0,0,4,2,0.0,0.04,0.04,0.0,0.04,0.34139320347458124,0.34139320347458124,0.940518444404006,0,10,6.36738414876163,5.450903758406639
FRA-Ligue 1,2425,Reims,Eloge Zabi,CIV,MF,17,2006,2,0,18,0.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Reims,Emmanuel Agbadou,CIV,DF,27,1997,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.69438168220222,0.69438168220222,0.18917815759778023,1,4,3.78240617364645,3.7525524757802486
FRA-Ligue 1,2425,Reims,Emmanuel Agbadou,CIV,DF,27,1997,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.5038924785330892,0.5038924785330892,0.5655539585277438,0,8,6.213934827595949,5.935578167438507
FRA-Ligue 1,2425,Reims,Gabriel Moscardo,BRA,MF,18,2005,6,0,84,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1503106001764536,0.1503106001764536,0.0,0,0,0.25146632827818394,0.10115572810173035
FRA-Ligue 1,2425,Reims,Hafiz Ibrahim,NGA,FW,18,2005,11,2,391,4.3,0,1,1,0,0,0,2,1,0.0,0.23,0.23,0.0,0.23,0.6023261696100235,0.6023261696100235,0.4310402050614357,0,4,1.41164605692029,0.4249996766448021
FRA-Ligue 1,2425,Reims,Hiroki Sekine,JPN,DF,21,2002,15,9,887,9.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.14922047778964043,0.14922047778964043,0.23717233538627625,0,3,2.7312467731535435,2.6097510252147913
FRA-Ligue 1,2425,Reims,Ike Orazi,IRL,FW,17,2007,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Reims,John Joe,IRL,MF,20,2003,13,5,545,6.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Reims,Jordan Pefok,USA,FW,28,1996,7,6,380,4.2,1,0,1,1,0,0,0,0,0.24,0.0,0.24,0.24,0.24,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Reims,Joseph Okumu,KEN,DF,27,1997,22,20,1695,18.8,1,0,1,1,0,0,5,1,0.05,0.0,0.05,0.05,0.05,1.2057130355387926,1.2057130355387926,0.10322568379342556,1,4,5.605544378980994,5.54523628950119
FRA-Ligue 1,2425,Reims,Junya Ito,JPN,"MF,FW",31,1993,33,31,2690,29.9,4,3,7,4,0,0,1,0,0.13,0.1,0.23,0.13,0.23,6.0532150492072105,6.0532150492072105,8.402560830116272,4,84,15.611406788229942,4.903444267809391
FRA-Ligue 1,2425,Reims,Keito Nakamura,JPN,"MF,FW",24,2000,32,31,2649,29.4,11,2,13,11,0,0,5,0,0.37,0.07,0.44,0.37,0.44,9.232945438474417,9.232945438474417,3.226258029229939,11,24,16.374792762100697,5.082613691687584
FRA-Ligue 1,2425,Reims,Malcolm Jeng,SWE,DF,19,2005,3,2,107,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.113040991127491,0.113040991127491
FRA-Ligue 1,2425,Reims,Mamadou Diakhon,SEN,"MF,FW",18,2005,28,5,858,9.5,2,1,3,2,0,0,2,0,0.21,0.1,0.31,0.21,0.31,1.4058566391468048,1.4058566391468048,0.870643574744463,2,13,3.4722296241670847,1.5195153458043933
FRA-Ligue 1,2425,Reims,Marshall Munetsi,ZIM,MF,28,1996,19,19,1692,18.8,4,2,6,4,0,0,5,0,0.21,0.11,0.32,0.21,0.32,2.8331323377788067,2.8331323377788067,1.9886701293289661,2,9,5.903076875954866,1.3661639597266912
FRA-Ligue 1,2425,Reims,Marshall Munetsi,ZIM,MF,28,1996,19,19,1692,18.8,4,2,6,4,0,0,5,0,0.21,0.11,0.32,0.21,0.32,5.793545410037041,5.793545410037041,1.5820682309567928,4,19,8.30055246502161,1.9687500894069672
FRA-Ligue 1,2425,Reims,Martin Adeline,FRA,MF,20,2003,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.05831962078809738,0.05831962078809738
FRA-Ligue 1,2425,Reims,Mohamed Bamba,CIV,MF,19,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Reims,Mohamed Daramy,DEN,"FW,MF",22,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05894038453698158,0.05894038453698158,0.11203844845294952,0,1,0.1709788292646408,0.05894038453698158
FRA-Ligue 1,2425,Reims,Mory Gbane,CIV,"DF,MF",23,2000,13,13,1125,12.5,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,0.18041925225406885,0.18041925225406885,0.33913712576031685,0,7,3.1097808554768562,2.8690338600426912
FRA-Ligue 1,2425,Reims,Nhoa Sangui,FRA,"DF,MF",18,2006,26,10,1158,12.9,0,2,2,0,0,0,3,0,0.0,0.16,0.16,0.0,0.16,0.11002709716558456,0.11002709716558456,0.5577920638024807,0,5,3.8499816497787833,3.2814059844240546
FRA-Ligue 1,2425,Reims,Niama Sissoko,MLI,FW,18,2005,4,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.13851183280348778,0.13851183280348778,0.0,0,0,0.13851183280348778,0.0
FRA-Ligue 1,2425,Reims,Oumar Diakité,CIV,FW,20,2003,26,20,1628,18.1,4,1,5,4,0,1,6,0,0.22,0.06,0.28,0.22,0.28,5.367392040789127,6.127487167716026,1.737616403028369,4,11,10.243458840996027,4.357268048450351
FRA-Ligue 1,2425,Reims,Reda Khadra,GER,"FW,MF",23,2001,4,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06717409193515778,0,1,0.10996738821268082,0.10996738821268082
FRA-Ligue 1,2425,Reims,Sergio Akieme,ESP,DF,26,1997,30,29,2523,28.0,2,3,5,2,0,0,5,0,0.07,0.11,0.18,0.07,0.18,1.1946085672825575,1.1946085672825575,2.8037130404263735,2,23,7.406773233786225,4.78354007191956
FRA-Ligue 1,2425,Reims,Teddy Teuma,MLT,MF,30,1993,17,9,750,8.3,1,0,1,0,1,1,1,0,0.12,0.0,0.12,0.0,0.0,0.9390196893364191,1.699114816263318,1.1837598104029894,0,13,2.6815876308828592,1.3654446564614773
FRA-Ligue 1,2425,Reims,Thibault De Smet,BEL,DF,26,1998,5,2,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.10913586616516113,0.10913586616516113,0.0,0,0,0.2354586198925972,0.2354586198925972
FRA-Ligue 1,2425,Reims,Valentin Atangana Edoa,FRA,MF,18,2005,34,33,2854,31.7,1,0,1,1,0,0,7,0,0.03,0.0,0.03,0.03,0.03,2.348549478687346,2.348549478687346,0.7703639874234796,1,11,9.190190229564905,6.536836812272668
FRA-Ligue 1,2425,Reims,Yaya Kader Fofana,MLI,"MF,FW",20,2004,12,8,634,7.0,1,1,2,1,0,0,4,0,0.14,0.14,0.28,0.14,0.28,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Reims,Yehvann Diouf,SEN,GK,24,1999,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.05311856418848038,0.05311856418848038,0.0,0,0,3.2106270287185907,3.2106270287185907
FRA-Ligue 1,2425,Rennes,Adrien Truffert,FRA,"MF,DF",22,2001,33,31,2752,30.6,2,2,4,2,0,0,3,0,0.07,0.07,0.13,0.07,0.13,1.991267278790474,1.991267278790474,3.4053147826343775,2,39,12.53561694547534,8.545055355876684
FRA-Ligue 1,2425,Rennes,Albert Grønbaek,DEN,"MF,FW",23,2001,16,9,813,9.0,2,1,3,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Rennes,Alidu Seidu,GHA,DF,24,2000,11,10,803,8.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.09807885810732841,0.09807885810732841,0.30643167346715927,0,5,1.3150964975357056,1.1322132349014282
FRA-Ligue 1,2425,Rennes,Amine Gouiri,ALG,"MF,FW",24,2000,19,11,1037,11.5,3,2,5,3,0,0,2,0,0.26,0.17,0.43,0.26,0.43,10.690865226089954,10.690865226089954,4.560859004035592,13,34,17.551965171471238,3.9587272256612778
FRA-Ligue 1,2425,Rennes,Andrés Gómez,COL,MF,21,2002,17,2,381,4.2,3,0,3,3,0,0,1,0,0.71,0.0,0.71,0.71,0.71,1.5068846549838781,1.5068846549838781,0.19309774041175842,3,5,2.411046765744686,0.781275874003768
FRA-Ligue 1,2425,Rennes,Anthony Rouault,FRA,DF,23,2001,11,11,972,10.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.42715857177972794,0.42715857177972794,0.012088123708963394,0,1,2.9067218005657196,2.894633673131466
FRA-Ligue 1,2425,Rennes,Anthony Rouault,FRA,DF,23,2001,11,11,972,10.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.38486300595104694,0.38486300595104694,0.25621816515922546,1,5,5.836662899702787,5.68607796356082
FRA-Ligue 1,2425,Rennes,Arnaud Kalimuendo,FRA,FW,22,2002,33,31,2578,28.6,17,3,20,12,5,8,2,0,0.59,0.1,0.7,0.42,0.52,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Rennes,Ayanda Sishuba,BEL,MF,19,2005,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Rennes,Azor Matusiwa,NED,MF,26,1998,29,23,2078,23.1,1,3,4,1,0,0,3,0,0.04,0.13,0.17,0.04,0.17,1.3974318969994783,1.3974318969994783,2.478503677994013,1,17,10.55186140537262,6.802701540291309
FRA-Ligue 1,2425,Rennes,Baptiste Santamaria,FRA,MF,29,1995,10,5,482,5.4,0,1,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,0.8494266346096992,0.8494266346096992,1.5407738704234362,0,15,6.214584792032838,5.513916777446866
FRA-Ligue 1,2425,Rennes,Benjamin Bourigeaud,FRA,MF,30,1994,1,1,80,0.9,1,0,1,1,0,0,0,0,1.13,0.0,1.13,1.13,1.13,0.18843674659729004,0.18843674659729004,0.0,1,0,0.38748717308044434,0.34531038999557495
FRA-Ligue 1,2425,Rennes,Brice Samba,FRA,GK,30,1994,17,17,1529,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.9049755074083805,4.9049755074083805
FRA-Ligue 1,2425,Rennes,Christopher Wooh,CMR,DF,22,2001,20,17,1456,16.2,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,1.0543314702808857,1.0543314702808857,0.10076342895627022,0,2,5.070950597524643,4.8503449112176895
FRA-Ligue 1,2425,Rennes,Djaoui Cissé,FRA,MF,20,2004,14,14,1121,12.5,1,0,1,1,0,0,4,0,0.08,0.0,0.08,0.08,0.08,0.36338745430111885,0.36338745430111885,0.37574213184416294,1,6,7.660221703350544,7.1488517336547375
FRA-Ligue 1,2425,Rennes,Gauthier Gallon,FRA,GK,31,1993,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Rennes,Glen Kamara,FIN,MF,28,1995,13,8,662,7.4,0,1,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,0.07050030678510666,0.07050030678510666,0.34287673607468605,0,6,2.294796884059906,1.9818764347583055
FRA-Ligue 1,2425,Rennes,Hans Hateboer,NED,"DF,MF",30,1994,26,18,1684,18.7,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.3708617677912116,0.3708617677912116,1.6091739013791084,0,14,5.4651538990437984,4.074558302760124
FRA-Ligue 1,2425,Rennes,Henrik Meister,DEN,FW,20,2003,4,0,63,0.7,1,0,1,1,0,0,0,0,1.43,0.0,1.43,1.43,1.43,0.11255787592381239,0.11255787592381239,0.3763541877269745,1,2,0.4799482375383377,0.0
FRA-Ligue 1,2425,Rennes,Ismaël Koné,CAN,MF,22,2002,13,4,469,5.2,2,1,3,2,0,0,1,0,0.38,0.19,0.58,0.38,0.58,0.4398796819150448,0.4398796819150448,1.8331198319792747,2,9,5.638191221281886,3.934271886944771
FRA-Ligue 1,2425,Rennes,Jordan James,WAL,MF,20,2004,23,14,1178,13.1,0,1,1,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08,0.7698334716260433,0.7698334716260433,1.593195166438818,0,23,6.49567412212491,5.053157513961196
FRA-Ligue 1,2425,Rennes,Jota,POR,MF,25,1999,9,3,334,3.7,1,0,1,1,0,0,0,0,0.27,0.0,0.27,0.27,0.27,1.2280189469456673,1.2280189469456673,0.3610864132642746,1,5,1.672831304371357,0.1662587933242321
FRA-Ligue 1,2425,Rennes,Jérémy Jacquet,FRA,DF,19,2005,11,11,927,10.3,0,1,1,0,0,0,0,0,0.0,0.1,0.1,0.0,0.1,0.4790785685181618,0.4790785685181618,0.6175114922225475,0,4,4.442345820367336,4.400260426104069
FRA-Ligue 1,2425,Rennes,Kader Meïté,FRA,FW,16,2007,12,5,544,6.0,2,0,2,2,0,0,0,0,0.33,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0,0,0.0,0.0
FRA-Ligue 1,2425,Rennes,Kazeem Olaigbe,BEL,"MF,FW",21,2003,10,3,299,3.3,0,2,2,0,0,0,0,0,0.0,0.6,0.6,0.0,0.6,0.23235133104026318,0.23235133104026318,2.37851420417428,0,15,4.121159626170993,1.8357375599443913
